name,country,date_added,category,source_url,source_list,warning_type,additional_info
Aintelligence24 / aintelligence24.com,,2025-07-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/aintelligence24---aintelligence24_com/,finma-warnings,unauthorized_provider,aintelligence24---aintelligence24_com
Evolution Zenith / evolution-zenith.com,,2025-07-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/evolution-zenith---evolution-zenith_com/,finma-warnings,unauthorized_provider,evolution-zenith---evolution-zenith_com
app-descartes.com / descartes-financeapp.com,,2025-07-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/app-descartes-com---descartes-financeapp_com/,finma-warnings,unauthorized_provider,app-descartes-com---descartes-financeapp_com
AI Arbitrix / aiarbitrix.ch,,2025-07-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ai-arbitrix---aiarbitrix_ch/,finma-warnings,unauthorized_provider,ai-arbitrix---aiarbitrix_ch
Decentralized Finance AG,,2025-06-20,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/decentralized-finance-ag/,finma-warnings,unauthorized_provider,decentralized-finance-ag
nica-holding.com,,2025-06-12,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/nica-holding_com/,finma-warnings,unauthorized_provider,nica-holding_com
WELLAGE AG,,2025-06-12,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wellage-ag/,finma-warnings,unauthorized_provider,wellage-ag
Crestview Wealth Partners Ltd,,2025-06-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/crestview-wealth-partners-ltd/,finma-warnings,unauthorized_provider,crestview-wealth-partners-ltd
Powered Consultancy Group,,2025-06-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/powered-consultancy-group/,finma-warnings,unauthorized_provider,powered-consultancy-group
PureVisionTrader / purevisiontrader.net,,2025-06-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/purevisiontrader---purevisiontrader_net/,finma-warnings,unauthorized_provider,purevisiontrader---purevisiontrader_net
Take Profit Markets Finance (Switzerland) AG / tpm-finance.com,,2025-06-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/take-profit-markets-finance--switzerland--ag---tpm-finance_com/,finma-warnings,unauthorized_provider,take-profit-markets-finance--switzerland--ag---tpm-finance_com
DeckTrade / decktradepro.net,,2025-06-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/decktrade---decktradepro_net/,finma-warnings,unauthorized_provider,decktrade---decktradepro_net
lakeside-fininvest.com,,2025-06-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lakeside-fininvest_com/,finma-warnings,unauthorized_provider,lakeside-fininvest_com
Swiss Providential Trust AG,,2025-06-06,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-providential-trust-ag/,finma-warnings,unauthorized_provider,swiss-providential-trust-ag
ElenoxOne / elenoxone.io,,2025-06-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/elenoxone---elenoxone_io/,finma-warnings,unauthorized_provider,elenoxone---elenoxone_io
StartWayPro / startwaypro.com,,2025-06-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/startwaypro---startwaypro_com/,finma-warnings,unauthorized_provider,startwaypro---startwaypro_com
secureinvgroup.com,,2025-06-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/secureinvgroup-com/,finma-warnings,unauthorized_provider,secureinvgroup-com
primeinvests.eu,,2025-06-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/primeinvests_eu/,finma-warnings,unauthorized_provider,primeinvests_eu
Edelweiss Wealth Advisors (Schweiz) AG / ewa-trading.com,,2025-06-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/edelweiss-wealth-advisors--schweiz--ag---ewa-trading_com/,finma-warnings,unauthorized_provider,edelweiss-wealth-advisors--schweiz--ag---ewa-trading_com
Unibond Trust Corporation / unibondtrust.com,,2025-06-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/unibond-trust-corporation---unibondtrust_com/,finma-warnings,unauthorized_provider,unibond-trust-corporation---unibondtrust_com
LCP RED Sàrl,,2025-05-30,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lcp-red-sarl/,finma-warnings,unauthorized_provider,lcp-red-sarl
Bankinstitut UNITO BANCA / unitobanca.com,,2025-05-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/bankinstitut-unito-banca--unitobanca-com/,finma-warnings,unauthorized_provider,bankinstitut-unito-banca--unitobanca-com
Loyal Capital Partners (LCP) Group,,2025-05-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/loyal-capital-partners-lcp-group/,finma-warnings,unauthorized_provider,loyal-capital-partners-lcp-group
yavita-invest.com,,2025-05-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/yavita-invest-com/,finma-warnings,unauthorized_provider,yavita-invest-com
fginvest-group.com,,2025-05-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fginvest-group_com/,finma-warnings,unauthorized_provider,fginvest-group_com
Crypto Rule / crypto-rule.net,,2025-05-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/crypto-rule/,finma-warnings,unauthorized_provider,crypto-rule
Ultra Earn,,2025-05-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ultra-earn/,finma-warnings,unauthorized_provider,ultra-earn
wealth-advisory.pro,,2025-05-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wealth-advisory_pro/,finma-warnings,unauthorized_provider,wealth-advisory_pro
khb-invest.com,,2025-05-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/khb-invest_com/,finma-warnings,unauthorized_provider,khb-invest_com
Heymond Bank,,2025-05-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/heymond-bank/,finma-warnings,unauthorized_provider,heymond-bank
Aquilaws ltd. / aquilaws.com,,2025-05-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/aquilaws-ltd--aquilaws-com/,finma-warnings,unauthorized_provider,aquilaws-ltd--aquilaws-com
Neogreen GmbH,,2025-05-15,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/neogreen-gmbh/,finma-warnings,unauthorized_provider,neogreen-gmbh
Kings Point International Company (Switzerland) AG / kingspoint-ic.com / Kingspoint IC,,2025-05-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/kings-point-international-company-switzerland-ag---kingspoint-ic_com---kingspoint-ic/,finma-warnings,unauthorized_provider,kings-point-international-company-switzerland-ag---kingspoint-ic_com---kingspoint-ic
GS Capital AG in liquidazione,,2025-05-13,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/gs-capital-ag-in-liquidazione/,finma-warnings,unauthorized_provider,gs-capital-ag-in-liquidazione
Berginkasso AG / berginkasso.ch,,2025-05-12,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/berginkasso-ag---berginkasso_ch/,finma-warnings,unauthorized_provider,berginkasso-ag---berginkasso_ch
RTS Partners AG,,2025-05-08,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/rts-partners-ag/,finma-warnings,unauthorized_provider,rts-partners-ag
Adler Capital Haus / Adler-CH,,2025-05-06,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/adler-capital-haus---adler-ch/,finma-warnings,unauthorized_provider,adler-capital-haus---adler-ch
GlobalWildStar / globalwildstar.com,,2025-05-06,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/globalwildstar---globalwildstar_com/,finma-warnings,unauthorized_provider,globalwildstar---globalwildstar_com
Stratego IPO / stratego-ipo.net,,2025-05-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/stratego-ipo---stratego-ipo_net/,finma-warnings,unauthorized_provider,stratego-ipo---stratego-ipo_net
Lucerna Group / lucerna-group.com,,2025-05-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lucerna-group_lucerna-group-com/,finma-warnings,unauthorized_provider,lucerna-group_lucerna-group-com
Alkundus AG,,2025-04-24,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/alkundus-ag/,finma-warnings,unauthorized_provider,alkundus-ag
MuxCap,,2025-04-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/muxcap/,finma-warnings,unauthorized_provider,muxcap
everest-consultancies.com,,2025-04-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/everest-consultancies_com/,finma-warnings,unauthorized_provider,everest-consultancies_com
Swift Giants Swiss SA / swiftgiant.org,,2025-04-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swift-giants-swiss-sa---swiftgiant_org/,finma-warnings,unauthorized_provider,swift-giants-swiss-sa---swiftgiant_org
AI Traders / aitraders.org,,2025-04-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ai-traders---aitraders_org/,finma-warnings,unauthorized_provider,ai-traders---aitraders_org
AlpCaps,,2025-04-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/alpcaps/,finma-warnings,unauthorized_provider,alpcaps
alpinhorizons.com,,2025-04-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/alpinhorizons_com/,finma-warnings,unauthorized_provider,alpinhorizons_com
RiseProfitFx,,2025-04-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/riseprofitfx/,finma-warnings,unauthorized_provider,riseprofitfx
Innovative Financial Holdings (Switzerland) AG / if-holdings.com,,2025-04-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/innovative-financial-holdings-switzerland-ag--if-holdings-com/,finma-warnings,unauthorized_provider,innovative-financial-holdings-switzerland-ag--if-holdings-com
www.swisswealthm.com / www.swisswealthm.net / www.swisswealthm.ai,,2025-04-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swisswealthm-com-swisswealthm-net/,finma-warnings,unauthorized_provider,swisswealthm-com-swisswealthm-net
Oak View Financial Management (Switzerland) AG / ovf-management.com,,2025-04-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/oak-view-financial-management-switzerland-ag-ovf-management-com/,finma-warnings,unauthorized_provider,oak-view-financial-management-switzerland-ag-ovf-management-com
Lumichart / lumichart.com,,2025-04-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lumichart/,finma-warnings,unauthorized_provider,lumichart
voliainvest-ag.com,,2025-04-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/voliainvest-ag-com/,finma-warnings,unauthorized_provider,voliainvest-ag-com
top-invests.com,,2025-04-09,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/top-invests-com/,finma-warnings,unauthorized_provider,top-invests-com
Toro Capital Trade / torocapitaltrade.com,,2025-04-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/toro-capital-trade/,finma-warnings,unauthorized_provider,toro-capital-trade
ArbitrageXcel / arbitragexcel.com,,2025-04-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/arbitragexcel/,finma-warnings,unauthorized_provider,arbitragexcel
Global Target FX / globaltargetfx.io,,2025-04-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/global-target-fx/,finma-warnings,unauthorized_provider,global-target-fx
VENUS4T / venus4t.com,,2025-04-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/venus4t/,finma-warnings,unauthorized_provider,venus4t
BITBinvest / bitbinvest.co / www.bitbinvest.net,,2025-04-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/bitbinvest/,finma-warnings,unauthorized_provider,bitbinvest
fidelitycapitals.ai/de,,2025-03-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fidelitycapitals-ai-de/,finma-warnings,unauthorized_provider,fidelitycapitals-ai-de
Immediate Neon,,2025-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/immediate-neon/,finma-warnings,unauthorized_provider,immediate-neon
Stacks Finanzen,,2025-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/stacks-finanzen/,finma-warnings,unauthorized_provider,stacks-finanzen
TheProfitSupp,,2025-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/theprofitsupp/,finma-warnings,unauthorized_provider,theprofitsupp
mehara-gs.com,,2025-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/mehara-gs-com/,finma-warnings,unauthorized_provider,mehara-gs-com
solomon-investements.ch,,2025-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/solomon-investements-ch/,finma-warnings,unauthorized_provider,solomon-investements-ch
glenstoneadvisory.com,,2025-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/glenstoneadvisory-com/,finma-warnings,unauthorized_provider,glenstoneadvisory-com
Institution Bancaire BANCONIS,,2025-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/institution-bancaire-banconis/,finma-warnings,unauthorized_provider,institution-bancaire-banconis
Stellar Hub,,2025-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/stellar-hub/,finma-warnings,unauthorized_provider,stellar-hub
Karlsruhe Baden Bank Switzerland / karlsruhebaden.com,,2025-03-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/karlsruhe-baden-bank-switzerland/,finma-warnings,unauthorized_provider,karlsruhe-baden-bank-switzerland
